WKT,nama,deskripsi
"POLYGON ((106.8163182 -6.3050152, 106.8162002 -6.3052071, 106.8162968 -6.3058789, 106.8169512 -6.3070306, 106.8167259 -6.3077558, 106.8164041 -6.3079797, 106.8160715 -6.308033, 106.8157925 -6.3088968, 106.8157174 -6.3098352, 106.8162002 -6.310667, 106.8172195 -6.3104644, 106.8176164 -6.3102618, 106.817713 -6.3111362, 106.8176272 -6.3122666, 106.8177666 -6.3147619, 106.8171551 -6.3150925, 106.8164255 -6.3151138, 106.8163826 -6.3161269, 106.8171873 -6.3162762, 106.8180456 -6.3161695, 106.8187859 -6.3165214, 106.8191614 -6.3168093, 106.8191185 -6.3172039, 106.8204703 -6.3173745, 106.8216183 -6.3175131, 106.8232491 -6.3173532, 106.8237962 -6.3174705, 106.8237641 -6.3177904, 106.8247726 -6.3177264, 106.8251588 -6.315519, 106.8255236 -6.3129384, 106.8257811 -6.3112429, 106.8259957 -6.3111576, 106.8264999 -6.3114135, 106.8269291 -6.3098779, 106.8270471 -6.3086409, 106.826178 -6.3086302, 106.8246009 -6.3084809, 106.8247082 -6.3063162, 106.8228521 -6.3063908, 106.8225839 -6.3066467, 106.8206312 -6.3064761, 106.8205883 -6.3058896, 106.8201806 -6.3057616, 106.8163182 -6.3050152))",Poligon 4,
