WKT,nama,deskripsi
"POLYGON ((106.8820497 -6.295754, 106.8843242 -6.3027496, 106.8873712 -6.3050103, 106.8965551 -6.307527, 106.9002887 -6.3096172, 106.9015762 -6.3108115, 106.9035074 -6.3116646, 106.9062969 -6.3042852, 106.9063827 -6.2995504, 106.904194 -6.2985693, 106.9028207 -6.2983134, 106.8994733 -6.2988252, 106.8921777 -6.2981427, 106.8901607 -6.2949435, 106.8820497 -6.295754))",TMII,
